icao24,callsign,origin_country,time_position,last_contact,lon,lat,alt,on_ground,velocity,heading,vertical_rate,sensors,alt,squawk,spi,position_source
800c16,IGO6713 ,India,1775560750.0,1775560751,75.4799,25.9787,10363.2,False,226.91,203.66,0.0,,10767.06,,False,0
800c4b,AIC4309 ,India,1775560513.0,1775560513,75.1594,25.6852,10363.2,False,207.38,226.01,0.0,,10774.68,,False,0
800c65,IGO7455 ,India,1775560513.0,1775560513,74.83,19.6899,4152.9,False,156.52,72.4,-7.15,,4663.44,,False,0
800c9c,VTARO   ,India,1775560751.0,1775560751,90.3476,26.1242,12496.8,False,201.48,290.01,0.33,,12931.14,2667,False,0
4cac16,KZR200  ,Ireland,1775560751.0,1775560751,76.4085,28.1776,9761.22,False,206.2,322.5,0.0,,10027.92,,False,0
885b4a,TVJ2304 ,Thailand,1775560751.0,1775560751,99.7187,11.6052,9959.34,False,244.9,192.37,4.88,,10576.56,,False,0
800d10,IGO515  ,India,1775560657.0,1775560658,78.0843,30.1747,1021.08,False,71.55,80.06,-3.25,,967.74,,False,0
800d0f,IGO2073 ,India,1775560751.0,1775560751,77.7944,11.8183,7688.58,False,240.1,139.52,-14.96,,8130.54,,False,0
800d2c,IGO2417 ,India,1775560750.0,1775560751,77.8627,28.0293,4152.9,False,172.51,320.57,-6.18,,4206.24,,False,0
800d37,IGO5041 ,India,1775560751.0,1775560751,84.6027,26.4603,11277.6,False,276.73,95.98,0.0,,11628.12,,False,0
710105,SVA3606 ,Saudi Arabia,1775560752.0,1775560752,86.22,22.0139,10668.0,False,295.68,100.02,0.0,,11193.78,4503,False,0
800d6a,IGO7251 ,India,1775560751.0,1775560751,88.4931,22.8813,678.18,False,81.6,221.93,-2.28,,655.32,1256,False,0
800bc0,IGO102W ,India,1775560685.0,1775560690,73.9901,17.5348,11894.82,False,245.27,149.08,0.0,,12550.14,,False,0
800bb5,IGO2614 ,India,1775560480.0,1775560480,83.8928,24.5686,9928.86,False,269.66,133.38,-4.55,,10355.58,,False,0
800bfa,AIC2304 ,India,1775560750.0,1775560751,87.6849,23.5496,10652.76,False,272.67,126.33,0.0,,11079.48,0567,False,0
800be6,AIC5PB  ,India,1775560642.0,1775560642,77.1092,28.5415,327.66,False,82.1,283.78,-4.23,,243.84,,False,0
800be5,AIC5VH  ,India,1775560750.0,1775560750,72.9407,19.0897,388.62,False,72.02,269.59,-3.58,,320.04,,False,0
3c5642,BOX542  ,Germany,1775560752.0,1775560752,82.1912,25.9041,11277.6,False,307.85,126.51,0.0,,11658.6,,False,0
800cb9,AIC4JP  ,India,1775560510.0,1775560547,76.7677,24.9742,10668.0,False,264.0,173.62,0.0,,11109.96,,False,0
800cba,AIC5MF  ,India,1775560751.0,1775560751,77.4914,28.619,1744.98,False,106.87,246.15,-4.55,,1714.5,,False,0
800cc9,AXB1058 ,India,1775560751.0,1775560751,81.6416,25.5751,10972.8,False,193.28,330.5,0.0,,11414.76,,False,0
800cff,AIC2240 ,India,1775560751.0,1775560752,77.2074,28.0141,3154.68,False,143.86,9.26,-4.55,,3162.3,,False,0
801625,AIC2387 ,India,1775593942.0,1775593942,78.8707,28.1415,8359.14,False,206.15,296.05,-5.53,,8542.02,,False,0
80164b,IGO207W ,India,1775593939.0,1775593941,76.9797,28.5914,830.58,False,85.6,104.62,-3.58,,746.76,,False,0
801674,AIC4KB  ,India,1775593941.0,1775593941,76.9734,26.1117,9456.42,False,218.44,6.36,-4.88,,9776.46,,False,0
80169f,VTAKV   ,India,1775593913.0,1775593913,91.3939,26.249,3200.4,False,141.16,279.02,5.53,,3238.5,2603,False,0
8851e1,THA331  ,Thailand,1775593941.0,1775593942,77.3657,28.7931,2895.6,False,138.51,295.99,-3.25,,2880.36,0702,False,0
885221,THA346  ,Thailand,1775593939.0,1775593939,84.5159,24.1612,12496.8,False,285.87,131.06,-0.33,,13030.2,4506,False,0
885223,THA934  ,Thailand,1775593941.0,1775593941,81.5749,26.3133,10355.58,False,210.83,306.37,0.33,,10706.1,6135,False,0
3c6708,DLH773  ,Germany,1775593794.0,1775593794,74.3003,31.6437,10972.8,False,240.08,322.05,0.0,,11269.98,0742,False,0
7c492b,QFA1    ,Australia,1775593941.0,1775593941,77.8843,26.536,10972.8,False,224.89,335.25,0.33,,11361.42,,False,0
3c670c,DLH769  ,Germany,1775593942.0,1775593942,75.1078,29.517,11582.4,False,203.83,306.38,0.0,,11902.44,,False,0
885282,THA911  ,Thailand,1775593941.0,1775593941,89.4765,20.7269,11887.2,False,280.06,126.79,0.0,,12481.56,5261,False,0
80174b,IGO2369 ,India,1775593942.0,1775593942,77.1288,27.2953,7277.1,False,187.83,1.41,-2.93,,7444.74,,False,0
800446,BDA102  ,India,1775593941.0,1775593941,73.1764,19.0194,1188.72,False,105.74,34.7,-0.98,,1150.62,,False,0
8852e4,THA940  ,Thailand,1775593939.0,1775593940,83.9555,23.5621,10972.8,False,210.4,289.72,-0.33,,11475.72,6132,False,0
8852e3,THA941  ,Thailand,1775593934.0,1775593934,91.179,19.5131,11887.2,False,274.11,127.45,0.0,,12519.66,0447,False,0
801793,IGO1055 ,India,1775593942.0,1775593942,78.4174,13.0563,7810.5,False,224.17,97.52,6.5,,8221.98,,False,0
800462,AIC174D ,India,1775593908.0,1775593940,94.1286,23.4539,11582.4,False,207.32,269.86,0.0,,12085.32,5040,False,0
8016a7,AIC4FB  ,India,1775593940.0,1775593941,79.6928,27.6747,11582.4,False,168.69,301.02,0.33,,11948.16,2641,False,0
8015c2,IGO58AY ,India,1775593941.0,1775593941,76.1319,28.2577,3566.16,False,149.12,64.67,-7.15,,3589.02,,False,0
8015ce,IGO264  ,India,1775593940.0,1775593940,88.4593,22.7532,525.78,False,67.21,185.71,-3.58,,457.2,1000,False,0
3c4ada,DLH781  ,Germany,1775593941.0,1775593941,79.2788,26.6749,10363.2,False,209.05,308.51,0.0,,10652.76,,False,0
80171a,IGO6563 ,India,1775593903.0,1775593941,74.4683,17.7823,6492.24,False,157.29,324.85,-13.66,,6766.56,,False,0
80186e,IGO246D ,India,1775593941.0,1775593941,77.0675,28.8286,1356.36,False,112.78,272.61,-3.9,,1287.78,,False,0
801878,IGO6366 ,India,1775593935.0,1775593937,88.3515,22.5958,1729.74,False,140.64,262.43,16.26,,1699.26,1425,False,0
44007c,AUA8    ,Austria,1775593941.0,1775593941,78.4331,28.8674,10363.2,False,227.41,322.35,0.0,,10599.42,6131,False,0
8960ec,UAE363  ,United Arab Emirates,1775593941.0,1775593941,87.5805,22.7327,11582.4,False,218.09,273.79,0.0,,12131.04,3177,False,0
8960e0,UAE329  ,United Arab Emirates,1775593941.0,1775593941,89.3867,22.5448,9144.0,False,233.16,276.84,0.33,,9525.0,3153,False,0
8016df,IGO361  ,India,1775593941.0,1775593941,76.8359,14.3554,11216.64,False,236.45,134.82,-10.08,,11864.34,,False,0
8016c8,AXB1121 ,India,1775593941.0,1775593941,77.5536,28.7113,3497.58,False,135.97,296.27,-3.58,,3505.2,,False,0
8016cb,AXB2739 ,India,1775593941.0,1775593941,74.0226,17.883,7063.74,False,202.74,164.09,8.13,,7360.92,,False,0
801805,IGO276P ,India,1775593941.0,1775593941,76.7768,28.6377,838.2,False,87.22,104.69,0.0,,754.38,,False,0
801850,IGO077  ,India,1775593941.0,1775593941,74.7697,14.4826,11582.4,False,230.14,298.0,0.33,,12222.48,,False,0
896187,UAE303  ,United Arab Emirates,1775593940.0,1775593940,92.7067,22.3783,11582.4,False,216.96,262.37,0.0,,12131.04,0136,False,0
801816,IGO461L ,India,1775593941.0,1775593942,76.6492,28.6819,1158.24,False,90.94,135.46,-2.93,,1089.66,,False,0
80180e,IGO5293 ,India,1775593941.0,1775593941,73.7557,17.902,8221.98,False,216.63,330.09,-8.78,,8663.94,,False,0
300a9d,ITY758  ,Italy,1775593941.0,1775593941,76.3263,30.4759,11277.6,False,278.19,132.45,0.0,,11529.06,,False,0
7020be,UBG382  ,Bangladesh,1775593940.0,1775593940,85.5785,23.4453,11277.6,False,288.08,85.19,0.0,,11780.52,4272,False,0
8004df,AIC127  ,India,1775593941.0,1775593941,76.1246,26.422,9662.16,False,221.36,229.05,3.58,,9997.44,,False,0
896219,UAE367  ,United Arab Emirates,1775593713.0,1775593730,83.5527,23.4474,10363.2,False,213.5,265.99,0.0,,10820.4,6245,False,0
896218,UAE512  ,United Arab Emirates,1775593941.0,1775593941,76.526,28.6934,2095.5,False,104.0,92.27,-4.23,,2057.4,,False,0
77170d,EXV912  ,Sri Lanka,1775593941.0,1775593941,88.7356,22.7079,8534.4,False,233.1,209.34,0.33,,8877.3,4721,False,0
70c10d,OMS735  ,Oman,1775593941.0,1775593941,73.8715,18.7551,11262.36,False,246.67,117.58,0.0,,11879.58,,False,0
70c124,OMA821  ,Oman,1775593802.0,1775593802,79.967,14.4363,11879.58,False,253.32,117.19,0.33,,12534.9,,False,0
8005f4,AIC301  ,India,1775593919.0,1775593920,87.256,18.8508,12192.0,False,227.74,315.73,0.0,,12801.6,1551,False,0
780a96,CPA698  ,China,1775593941.0,1775593941,88.1406,24.6391,10668.0,False,298.54,112.28,-0.33,,11079.48,0560,False,0
77044e,ALK173  ,Sri Lanka,1775593941.0,1775593941,77.9937,13.0572,2255.52,False,122.4,343.39,-3.25,,2293.62,,False,0
4bb0f6,THY168  ,Turkey,1775593940.0,1775593941,90.08,21.6406,11887.2,False,286.93,123.89,0.33,,12428.22,5137,False,0
4bb0f3,THY165  ,Turkey,1775593941.0,1775593942,77.8748,29.5366,10972.8,False,227.84,319.95,0.0,,11201.4,7034,False,0
4bb0ef,THY208  ,Turkey,1775593922.0,1775593924,83.8183,25.3399,11887.2,False,302.39,120.01,0.0,,12329.16,,False,0
4bb0ec,THY45M  ,Turkey,1775593941.0,1775593941,80.8748,27.0986,11887.2,False,305.22,132.13,0.0,,12268.2,,False,0
4bb0eb,THY58   ,Turkey,1775593879.0,1775593903,93.2186,19.6042,12496.8,False,274.92,125.33,-0.33,,13114.02,,False,0
896306,UAE395  ,United Arab Emirates,1775593942.0,1775593942,90.6485,22.3286,10363.2,False,221.93,279.88,0.0,,10835.64,7050,False,0
89630b,UAE371  ,United Arab Emirates,1775593927.0,1775593933,99.6106,13.8896,6492.24,False,234.36,278.97,4.23,,6858.0,,False,0
4bb0e9,THY163  ,Turkey,1775593822.0,1775593824,73.5481,30.5039,11582.4,False,207.58,305.62,0.0,,11887.2,5525,False,0
80073c,AIC351  ,India,1775593941.0,1775593941,79.7129,27.6516,12184.38,False,197.93,309.94,-0.33,,12595.86,5017,False,0
800756,IGO1015 ,India,1775593934.0,1775593938,88.4482,22.6581,53.34,False,85.96,186.53,1.95,,-30.48,0456,False,0
800734,AIC309  ,India,1775593939.0,1775593939,83.4959,22.0909,12184.38,False,220.78,308.47,-0.33,,12793.98,1505,False,0
800735,AIC312  ,India,1775593941.0,1775593941,90.7367,23.9995,11879.58,False,299.49,103.11,0.0,,12382.5,0542,False,0
8963d4,UAE542  ,United Arab Emirates,1775593925.0,1775593925,79.4553,13.5396,6080.76,False,216.6,120.71,-6.83,,6393.18,,False,0
8963e1,UAE42N  ,United Arab Emirates,1775593941.0,1775593941,73.3034,18.0332,10668.0,False,264.62,97.48,0.0,,11254.74,,False,0
70c0fc,OMA833  ,Oman,1775593648.0,1775593648,70.2339,17.9563,11277.6,False,245.72,116.08,0.0,,11917.68,,False,0
8963da,UAE397  ,United Arab Emirates,1775593941.0,1775593941,70.7484,18.9036,10363.2,False,245.02,296.3,0.0,,10949.94,,False,0
4bb186,THY55   ,Turkey,1775593904.0,1775593905,84.1102,22.5127,10965.18,False,224.81,315.19,0.0,,11506.2,0167,False,0
4bb181,THY057  ,Turkey,1775593899.0,1775593899,74.457,31.4674,10363.2,False,238.82,322.44,0.0,,10530.84,4057,True,0
4bb149,THY25   ,Turkey,1775593857.0,1775593857,73.8216,30.3312,9753.6,False,226.46,306.69,0.0,,9921.24,6267,False,0
4bb148,THY85   ,Turkey,1775593931.0,1775593931,75.7423,30.9185,9144.0,False,242.31,292.86,0.0,,9265.92,6554,False,0
4bb154,THY6333 ,Turkey,1775593939.0,1775593940,86.5469,19.7241,11277.6,False,260.97,39.4,0.0,,11871.96,0622,False,0
4067f7,BLX247  ,United Kingdom,1775593940.0,1775593940,87.219,18.887,12496.8,False,272.48,135.69,0.0,,13129.26,4513,False,0
896518,FDB441  ,United Arab Emirates,1775593941.0,1775593941,75.1793,28.3963,7871.46,False,246.18,63.97,-8.13,,8039.1,,False,0
770594,ALK141  ,Sri Lanka,1775593922.0,1775593930,72.8814,19.0889,68.58,False,71.52,269.18,-3.58,,-7.62,,False,0
770592,ALK563  ,Sri Lanka,1775593758.0,1775593758,74.5274,14.6624,9753.6,False,239.09,324.63,0.0,,10309.86,,False,0
896474,UAE381  ,United Arab Emirates,1775593940.0,1775593940,85.0607,23.2404,11582.4,False,211.6,274.6,0.0,,12123.42,5132,False,0
770588,ALK254  ,Sri Lanka,1775593940.0,1775593940,76.1062,10.3444,12496.8,False,233.11,129.63,0.0,,13144.5,,False,0
4bb101,THY39V  ,Turkey,1775593941.0,1775593941,77.2357,28.1027,11582.4,False,198.49,307.52,0.0,,11932.92,,False,0
888170,HVN982  ,Viet Nam,1775593941.0,1775593941,91.0653,22.3482,9448.8,False,268.84,97.59,0.0,,9852.66,0640,False,0
8964ff,ETD206  ,United Arab Emirates,1775593940.0,1775593940,73.1993,18.9291,3093.72,False,153.45,87.5,-5.53,,3177.54,,False,0
888167,HVN11   ,Viet Nam,1775593941.0,1775593941,77.3842,28.0028,10972.8,False,202.09,307.66,0.0,,11414.76,,False,0
8964bf,ETD218  ,United Arab Emirates,1775593941.0,1775593941,75.9558,28.8734,4770.12,False,203.69,72.21,0.0,,4808.22,,False,0
888152,HVN18   ,Viet Nam,1775593941.0,1775593941,90.8876,22.3695,12496.8,False,292.12,97.49,0.0,,13045.44,0674,False,0
406590,BAW12   ,United Kingdom,1775593941.0,1775593941,79.0154,26.8628,9753.6,False,212.75,308.42,0.0,,10043.16,,False,0
89655c,UAE500  ,United Arab Emirates,1775593940.0,1775593941,73.0521,19.0912,922.02,False,94.15,269.37,-2.28,,883.92,,False,0
8964b1,UAE568  ,United Arab Emirates,1775593935.0,1775593935,77.3082,13.6279,4686.3,False,203.16,117.28,-6.83,,4869.18,,False,0
7705c1,ALK881  ,Sri Lanka,1775593775.0,1775593852,98.8278,13.9817,11582.4,False,225.97,251.69,0.0,,12359.64,,False,0
888124,HVN19   ,Viet Nam,1775593941.0,1775593941,81.5952,26.7648,10972.8,False,211.53,330.26,0.0,,11308.08,7022,False,0
507cb3,MFX5535 ,Uzbekistan,1775593941.0,1775593941,83.196,25.1949,10050.78,False,280.67,130.32,0.33,,10424.16,,False,0
8881c5,VJC972  ,Viet Nam,1775593940.0,1775593940,86.315,23.8013,11887.2,False,281.47,119.33,-0.33,,12420.6,0507,False,0
896714,ETD2LP  ,United Arab Emirates,1775593941.0,1775593941,76.9739,8.6024,1859.28,False,138.89,148.02,-3.58,,1851.66,,False,0
78149e,CSN6043 ,China,1775593942.0,1775593942,88.7918,22.5751,9745.98,False,223.79,262.21,0.0,,10172.7,4563,False,0
89667a,UAE311  ,United Arab Emirates,1775593940.0,1775593940,93.02,22.6633,10972.8,False,218.17,264.32,0.0,,11452.86,3643,False,0
407995,BAW138  ,United Kingdom,1775593923.0,1775593941,72.7686,19.1478,1280.16,False,146.24,8.7,12.03,,1264.92,,False,0
8880df,HVN37   ,Viet Nam,1775593941.0,1775593941,76.2881,28.4256,10972.8,False,200.51,275.45,0.33,,11292.84,7002,False,0
8880e2,HVN31   ,Viet Nam,1775593645.0,1775593652,80.9075,25.6187,10972.8,False,204.6,300.69,0.0,,11376.66,0455,False,0
8880e0,HVN36   ,Viet Nam,1775593892.0,1775593940,93.2611,22.1611,11879.58,False,291.5,94.35,0.0,,12451.08,6503,False,0
8832b6,TLM215  ,Thailand,1775593940.0,1775593940,84.7352,24.8533,11277.6,False,284.99,120.36,0.0,,11780.52,0575,False,0
76cd70,SIA322  ,Singapore,1775593941.0,1775593941,78.6845,25.3655,10972.8,False,204.3,286.38,0.0,,11422.38,,False,0
899040,EVA087  ,Taiwan,1775593941.0,1775593941,88.1733,24.6244,9144.0,False,229.53,294.5,0.0,,9456.42,2650,False,0
4d0112,CLX4722 ,Luxembourg,1775593941.0,1775593941,99.8517,14.7088,7475.22,False,212.68,119.73,-6.18,,7917.18,,False,0
899022,CAL075  ,Taiwan,1775593663.0,1775593663,93.8887,22.0784,10355.58,False,220.91,260.08,0.0,,10843.26,2602,False,0
899039,EVA095  ,Taiwan,1775593939.0,1775593940,86.7374,25.2263,9753.6,False,215.69,294.67,0.0,,10088.88,6274,False,0
406f7c,BAW16   ,United Kingdom,1775593941.0,1775593941,75.048,29.5556,10972.8,False,213.81,306.29,0.0,,11254.74,,False,0
507c71,QNT2239 ,Uzbekistan,1775593941.0,1775593941,77.5413,29.8747,10066.02,False,250.28,141.93,-0.33,,10271.76,,False,0
76cdb7,SIA328  ,Singapore,1775593719.0,1775593719,81.7093,23.4244,11582.4,False,220.47,310.27,0.0,,12115.8,,False,0
76cdad,SIA378  ,Singapore,1775593941.0,1775593941,77.2193,25.3438,11582.4,False,204.24,275.78,0.0,,12054.84,,False,0
76cdaa,SIA313  ,Singapore,1775593940.0,1775593940,83.5785,21.9127,12496.8,False,278.85,131.34,0.0,,13075.92,4617,False,0
899013,CAL073  ,Taiwan,1775593940.0,1775593940,85.0606,24.6697,11582.4,False,209.03,303.96,0.0,,12054.84,2616,False,0
75044b,MAS20   ,Malaysia,1775593940.0,1775593942,75.4142,25.8984,11582.4,False,212.84,305.46,0.0,,12062.46,,False,0
75044e,MAS2    ,Malaysia,1775593941.0,1775593941,76.5041,25.1501,10972.8,False,213.61,307.37,0.0,,11430.0,,False,0
8966aa,ETD394  ,United Arab Emirates,1775593941.0,1775593941,77.7927,8.9571,9448.8,False,247.6,129.94,0.33,,9951.72,,False,0
8966ac,ETD480  ,United Arab Emirates,1775593938.0,1775593939,80.6231,12.361,10668.0,False,236.07,127.92,0.0,,11277.6,,False,0
8966a6,ETD1X7  ,United Arab Emirates,1775593932.0,1775593932,78.9723,13.8231,10050.78,False,242.53,121.03,-0.33,,10645.14,,False,0
15409a,VDA7875 ,Russian Federation,1775593941.0,1775593941,87.0886,22.9467,9128.76,False,164.12,291.9,0.33,,9494.52,0645,False,0
89916c,CAL067  ,Taiwan,1775593941.0,1775593941,88.3691,22.722,11003.28,False,217.85,300.2,2.6,,11483.34,6271,False,0
89912c,EVA062  ,Taiwan,1775593579.0,1775593864,80.2192,25.9953,11269.98,False,303.34,127.63,-0.33,,11711.94,,False,0
48ae00,LOT6520 ,Poland,1775593942.0,1775593942,90.7731,21.2021,10965.18,False,223.44,304.02,0.0,,11521.44,6121,False,0
06a2ec,QTR6N   ,Qatar,1775593663.0,1775593663,79.4126,13.566,6156.96,False,222.12,118.35,-7.8,,6446.52,,False,0
750585,AXM93   ,Malaysia,1775593786.0,1775593786,89.8294,18.0899,10668.0,False,252.46,134.83,0.33,,11254.74,2353,False,0
750552,MAS197  ,Malaysia,1775593939.0,1775593940,91.2362,22.9117,7399.02,False,203.67,139.71,17.23,,7658.1,4707,False,0
06a2b7,QTR93W  ,Qatar,1775593941.0,1775593941,72.8526,18.9155,3352.8,False,167.86,87.54,0.0,,3451.86,,False,0
750541,MAS119  ,Malaysia,1775593940.0,1775593940,85.0518,20.7909,10668.0,False,271.04,121.34,0.0,,11209.02,6372,False,0
406d78,BAW34   ,United Kingdom,1775593919.0,1775593919,74.2737,30.0484,10972.8,False,212.9,305.96,-0.33,,11231.88,,False,0
4ba955,THY71   ,Turkey,1775593941.0,1775593941,77.2123,28.4239,9753.6,False,210.81,282.54,0.0,,9974.58,5165,False,0
4ba94c,THY73   ,Turkey,1775593941.0,1775593941,78.872,28.9459,9144.0,False,231.13,310.03,0.0,,9326.88,3102,False,0
4408ff,BCS538  ,Austria,1775593908.0,1775593940,69.7406,18.4617,11871.96,False,257.69,78.02,0.0,,12496.8,,False,0
3c7a48,CFG2368 ,Germany,1775593941.0,1775593941,76.971,26.2858,11887.2,False,294.1,92.81,0.0,,12344.4,,False,0
4cae84,SEJ164  ,Ireland,1775593941.0,1775593941,75.682,27.3645,5684.52,False,187.31,30.72,-4.88,,5775.96,,False,0
800b05,BDA481  ,India,1775593941.0,1775593941,76.0482,26.5972,8389.62,False,216.8,217.58,7.8,,8618.22,,False,0
47c968,IGO61J  ,Norway,1775593941.0,1775593941,75.8199,26.7829,9585.96,False,238.62,200.31,9.43,,9936.48,,False,0
4cad1f,KZR173  ,Ireland,1775593941.0,1775593942,79.3535,28.3756,9448.8,False,245.84,132.2,-0.33,,9669.78,,False,0
39cf06,AFR196  ,France,1775593940.0,1775593940,85.716,24.2633,11887.2,False,296.22,124.24,0.0,,12390.12,0421,False,0
881423,,Thailand,1775593839.0,1775593839,98.573,14.1774,10066.02,False,249.44,86.57,0.33,,10690.86,,False,0
800c07,AIC2378 ,India,1775593941.0,1775593941,78.7269,27.7984,8663.94,False,232.65,117.81,2.28,,8869.68,,False,0
80139b,AIC6DF  ,India,1775593941.0,1775593941,76.3113,28.4729,2133.6,False,113.0,11.82,0.0,,2095.5,,False,0
801396,AIC2NA  ,India,1775593940.0,1775593940,76.9677,8.4366,358.14,False,63.31,308.73,-3.58,,251.46,,False,0
70e049,KHV760  ,Cambodia,1775593941.0,1775593941,78.3805,28.43,6911.34,False,187.73,292.56,-2.93,,7048.5,1625,False,0
80142b,IGO561K ,India,1775593941.0,1775593941,75.6831,27.4745,7665.72,False,239.37,44.48,-4.55,,7833.36,,False,0
86e84c,JAL30   ,Japan,1775593941.0,1775593941,79.4248,27.5634,9845.04,False,298.91,121.2,1.95,,10126.98,,False,0
80146f,IGO6921 ,India,1775593940.0,1775593940,87.3842,22.2668,6172.2,False,213.93,67.07,-8.78,,6385.56,0304,False,0
710102,SVA983  ,Saudi Arabia,1775593941.0,1775593941,91.4476,22.3016,9144.0,False,228.05,277.0,0.33,,9525.0,5136,False,0
801460,IGO1170 ,India,1775593941.0,1775593941,77.0373,27.5339,4899.66,False,188.03,2.98,-7.48,,4968.24,,False,0
86d59c,JAL749  ,Japan,1775593941.0,1775593941,84.0421,26.0394,12192.0,False,200.84,293.87,0.0,,12633.96,5667,False,0
01015c,,Egypt,1775593912.0,1775593912,70.0337,19.2824,11521.44,False,256.69,113.38,-5.2,,12184.38,,False,0
4b191c,SWR177  ,Switzerland,1775593941.0,1775593942,77.6074,29.8461,9753.6,False,238.67,313.95,0.0,,9928.86,0130,False,0
06a120,QTR572  ,Qatar,1775593688.0,1775593693,77.7656,13.2064,1127.76,False,82.83,270.71,-3.9,,1074.42,,False,0
80155f,AIC2361 ,India,1775593939.0,1775593941,83.777,25.2773,9753.6,False,185.82,300.26,0.0,,10096.5,2763,False,0
885113,THA326  ,Thailand,1775593659.0,1775593659,80.5797,12.9491,11887.2,False,249.55,95.32,0.0,,12519.66,,False,0
885105,THA954  ,Thailand,1775593941.0,1775593941,82.1021,25.9575,10972.8,False,211.85,306.51,0.0,,11376.66,0712,False,0
885106,THA955  ,Thailand,1775593940.0,1775593940,91.4651,19.3077,11277.6,False,271.95,127.39,0.0,,11864.34,1356,False,0
88511a,THA900  ,Thailand,1775593941.0,1775593941,78.5151,27.218,11582.4,False,204.8,308.17,0.0,,11978.64,0703,False,0
88510e,THA960  ,Thailand,1775593941.0,1775593941,82.3235,24.932,10363.2,False,214.02,299.52,0.0,,10812.78,0714,False,0
88510b,THA961  ,Thailand,1775593908.0,1775593908,92.3473,18.7,11887.2,False,270.97,121.73,0.0,,12504.42,4572,False,0
885119,THA925  ,Thailand,1775593917.0,1775593924,91.1526,19.5339,12496.8,False,276.06,127.28,0.0,,13114.02,6403,False,0
06a0bb,QTR927  ,Qatar,1775593939.0,1775593940,85.6705,19.6662,12184.38,False,222.77,279.57,-0.33,,12816.84,2742,False,0
8013d5,IGO527Y ,India,1775593941.0,1775593941,76.266,28.5459,3924.3,False,144.16,21.35,-6.5,,3939.54,,False,0
8013b2,AIC5RP  ,India,1775593941.0,1775593941,75.4876,27.1077,8206.74,False,215.01,24.6,-3.25,,8435.34,,False,0
88516b,THA951  ,Thailand,1775593942.0,1775593942,89.2084,20.9151,11277.6,False,279.23,123.81,0.0,,11841.48,1767,False,0
88516e,THA931  ,Thailand,1775593842.0,1775593845,91.4328,19.3312,10668.0,False,268.24,127.44,0.0,,11231.88,0663,False,0
88516d,THA921  ,Thailand,1775593940.0,1775593941,87.5998,21.9027,11887.2,False,277.82,122.98,0.0,,12451.08,6203,False,0
8013f6,IGO254  ,India,1775593941.0,1775593941,73.7789,18.6401,2263.14,False,149.64,10.5,13.0,,2278.38,,False,0
800cfe,AIC2336 ,India,1775593940.0,1775593940,86.1355,22.9407,10652.76,False,273.17,127.19,0.0,,11117.58,0551,False,0
8013f3,IGO6129 ,India,1775593627.0,1775593627,74.1243,18.842,3025.14,False,121.13,134.83,0.0,,3124.2,,False,0
8013ed,AIC2383 ,India,1775593941.0,1775593941,78.6825,25.205,10370.82,False,181.67,283.76,0.0,,10789.92,,False,0
